1.087629999999999986e-01 -6.563366822171279313e-01
1.105710000000000026e-01 -6.562945566537359277e-01
1.123959999999999959e-01 -6.562484818187759306e-01
1.142299999999999982e-01 -6.562017487718879716e-01
1.160940000000000027e-01 -6.561622560562079265e-01
1.179619999999999974e-01 -6.561174976451039642e-01
1.198479999999999962e-01 -6.560661571147199389e-01
1.216399999999999981e-01 -6.560227151274719004e-01
1.234579999999999983e-01 -6.559786149282960110e-01
1.253140000000000087e-01 -6.559351729410479726e-01
1.271819999999999895e-01 -6.558890981060879755e-01
1.290769999999999973e-01 -6.558324918802799219e-01
1.309730000000000061e-01 -6.557785185021839380e-01
1.328850000000000031e-01 -6.557245451240879541e-01
1.346690000000000109e-01 -6.556837359845519853e-01
1.364559999999999940e-01 -6.556231804871759383e-01
1.382809999999999873e-01 -6.555698653210079163e-01
1.401149999999999896e-01 -6.555073351878478727e-01
1.419789999999999941e-01 -6.554494125381838954e-01
1.436679999999999902e-01 -6.553980720077999811e-01
1.454290000000000027e-01 -6.553414657819919276e-01
1.472489999999999910e-01 -6.552894670396799404e-01
1.491069999999999895e-01 -6.552401011450799118e-01
1.509719999999999951e-01 -6.551861277669839279e-01
1.528779999999999861e-01 -6.551255722696078809e-01
1.548039999999999972e-01 -6.550637003483759102e-01
1.567280000000000062e-01 -6.549978791555759461e-01
1.586859999999999937e-01 -6.549360072343439754e-01
1.606299999999999950e-01 -6.548813756443200296e-01
1.625919999999999865e-01 -6.548155544515199544e-01
1.645709999999999951e-01 -6.547490750467919174e-01
1.665399999999999936e-01 -6.546825956420639914e-01
1.684980000000000089e-01 -6.546187490850479129e-01
1.704670000000000074e-01 -6.545516114683919140e-01
1.724449999999999872e-01 -6.544864484875199118e-01
1.744499999999999940e-01 -6.544107541157999641e-01
1.764620000000000077e-01 -6.543357179560079784e-01
1.784840000000000038e-01 -6.542639728558560241e-01
1.804989999999999928e-01 -6.541935441795598827e-01
1.824749999999999983e-01 -6.541356215298959054e-01
1.844210000000000016e-01 -6.540638764297439511e-01
1.863900000000000001e-01 -6.539927895415199588e-01
1.882399999999999907e-01 -6.539269683487198837e-01
1.901359999999999995e-01 -6.538604889439919576e-01
1.920669999999999877e-01 -6.537867692080558957e-01
1.939839999999999898e-01 -6.537229226510399283e-01
1.959239999999999871e-01 -6.536498611270319392e-01
1.978449999999999931e-01 -6.535767996030239502e-01
1.997430000000000039e-01 -6.535129530460079827e-01
2.016610000000000069e-01 -6.534405497339279556e-01
2.036159999999999914e-01 -6.533701210576319252e-01
2.055819999999999870e-01 -6.533036416529038881e-01
2.075430000000000053e-01 -6.532305801288958991e-01
2.094660000000000133e-01 -6.531456707901839298e-01
2.113740000000000063e-01 -6.530673435707519126e-01
2.133299999999999919e-01 -6.529857252916799748e-01
2.153150000000000064e-01 -6.529087144961039924e-01
2.173120000000000052e-01 -6.528284126408878674e-01
2.193350000000000022e-01 -6.527566675407360242e-01
2.213940000000000075e-01 -6.526829478047999622e-01
2.234849999999999892e-01 -6.525986966780159548e-01
2.256110000000000060e-01 -6.525151037631600204e-01
2.277730000000000032e-01 -6.524229540932399152e-01
2.299680000000000057e-01 -6.523360701187439492e-01
2.321689999999999865e-01 -6.522590593231679668e-01
2.342879999999999963e-01 -6.521886306468719363e-01
2.363359999999999905e-01 -6.521155691228639473e-01
2.383250000000000091e-01 -6.520293433602959432e-01
2.403150000000000008e-01 -6.519424593857999772e-01
2.423180000000000056e-01 -6.518575500470878969e-01
2.442479999999999929e-01 -6.517765899799439211e-01
2.461949999999999972e-01 -6.516949717008718723e-01
2.481450000000000045e-01 -6.516094041502319412e-01
2.501300000000000190e-01 -6.515277858711598924e-01
2.521249999999999880e-01 -6.514474840159439895e-01
2.541459999999999830e-01 -6.513632328891599821e-01
2.561649999999999761e-01 -6.512743742788799084e-01
2.581919999999999771e-01 -6.511901231520959010e-01
2.602439999999999753e-01 -6.511038973895278970e-01
2.623480000000000256e-01 -6.510117477196079028e-01
2.644719999999999849e-01 -6.509222308973999782e-01
2.666040000000000076e-01 -6.508327140751919426e-01
2.687269999999999937e-01 -6.507399061933438755e-01
2.708990000000000009e-01 -6.506438072518558879e-01
2.730859999999999954e-01 -6.505503411580799700e-01
2.753039999999999932e-01 -6.504496347330959161e-01
2.775659999999999794e-01 -6.503495865200399351e-01
2.798590000000000244e-01 -6.502469054592718845e-01
2.821890000000000231e-01 -6.501350094315119232e-01
2.845289999999999764e-01 -6.500296955230319140e-01
2.869160000000000044e-01 -6.499210905549118733e-01
2.893490000000000228e-01 -6.498085363152239502e-01
2.917120000000000268e-01 -6.496986149232479857e-01
2.940720000000000001e-01 -6.495860606835599516e-01
2.964260000000000228e-01 -6.494767975035119489e-01
2.987710000000000088e-01 -6.493596357803279595e-01
3.011460000000000248e-01 -6.492530054479919155e-01
3.034800000000000275e-01 -6.491430840560159510e-01
3.057989999999999875e-01 -6.490371119356078689e-01
3.080959999999999810e-01 -6.489285069674879391e-01
3.103980000000000072e-01 -6.488205602112959713e-01
3.126849999999999907e-01 -6.487112970312479687e-01
3.150000000000000022e-01 -6.486072995466238833e-01
3.172920000000000185e-01 -6.485033020619999089e-01
3.196169999999999844e-01 -6.483946970938799792e-01
