1.319301399999999980e+01 -2.267676999999999943e+00 -6.478196831535790734e-01 -3.251888000000000112e+00
1.343604200000000048e+01 -2.267980000000000107e+00 -6.478479862664831002e-01 -3.252234000000000069e+00
1.368711899999999915e+01 -2.268000999999999934e+00 -6.480973169448095428e-01 -3.252634000000000025e+00
1.393736099999999922e+01 -2.267913000000000068e+00 -6.479945700628487737e-01 -3.252390000000000114e+00
1.418792900000000046e+01 -2.268062000000000022e+00 -6.478903092934535923e-01 -3.252381000000000189e+00
1.443994099999999925e+01 -2.268445999999999962e+00 -6.483627079941791660e-01 -3.253483000000000125e+00
1.469400800000000018e+01 -2.268564000000000025e+00 -6.480011521821287257e-01 -3.253051000000000137e+00
1.495181099999999930e+01 -2.268944999999999990e+00 -6.481876894425239177e-01 -3.253715999999999831e+00
1.520721999999999952e+01 -2.269169000000000214e+00 -6.479319741084959006e-01 -3.253550999999999860e+00
1.546252999999999922e+01 -2.269187000000000065e+00 -6.479635682810399588e-01 -3.253617000000000203e+00
1.571470099999999981e+01 -2.269338999999999995e+00 -6.480397892223023204e-01 -3.253884000000000221e+00
1.597971800000000009e+01 -2.269470000000000098e+00 -6.473227989691319184e-01 -3.252925999999999984e+00
1.623611800000000116e+01 -2.269560999999999940e+00 -6.477148958146415891e-01 -3.253613000000000088e+00
1.650146399999999858e+01 -2.269493999999999900e+00 -6.477272701988879833e-01 -3.253565000000000040e+00
1.676310799999999901e+01 -2.269470000000000098e+00 -6.475525807531966604e-01 -3.253276000000000057e+00
1.701894100000000165e+01 -2.269308999999999799e+00 -6.483945654514943202e-01 -3.254394000000000009e+00
1.727402599999999921e+01 -2.269225000000000048e+00 -6.484598600747518704e-01 -3.254408999999999885e+00
1.753424100000000152e+01 -2.269428000000000001e+00 -6.480763199843063704e-01 -3.254030000000000200e+00
1.779131399999999985e+01 -2.269649999999999945e+00 -6.476580263040623286e-01 -3.253616000000000064e+00
1.805137699999999867e+01 -2.269572000000000145e+00 -6.481858464491255800e-01 -3.254340000000000011e+00
1.830659299999999945e+01 -2.269756999999999802e+00 -6.483826518155975105e-01 -3.254824000000000161e+00
1.856937500000000085e+01 -2.269808999999999966e+00 -6.480018762152495171e-01 -3.254297000000000217e+00
1.883114899999999992e+01 -2.269918999999999798e+00 -6.480491358316798900e-01 -3.254478999999999900e+00
1.910502200000000173e+01 -2.270038000000000000e+00 -6.477891421201199540e-01 -3.254202999999999957e+00
1.937211800000000039e+01 -2.269972000000000101e+00 -6.481081116204288062e-01 -3.254621000000000208e+00
1.964983300000000099e+01 -2.269716999999999985e+00 -6.476559858470855024e-01 -3.253680000000000128e+00
1.992559999999999931e+01 -2.269661999999999846e+00 -6.480720416067743406e-01 -3.254256999999999955e+00
2.020380499999999913e+01 -2.269788000000000139e+00 -6.474897215140728024e-01 -3.253498000000000001e+00
2.048157799999999895e+01 -2.269703999999999944e+00 -6.474768205602839943e-01 -3.253394999999999815e+00
2.074760500000000008e+01 -2.269404000000000199e+00 -6.476687551584887625e-01 -3.253385999999999889e+00
2.102496500000000168e+01 -2.269452999999999943e+00 -6.482908312516415528e-01 -3.254379999999999828e+00
2.130388800000000060e+01 -2.269461000000000173e+00 -6.481087040111639386e-01 -3.254112000000000116e+00
2.158657799999999938e+01 -2.269197000000000131e+00 -6.477244398875975362e-01 -3.253264000000000156e+00
2.186773700000000176e+01 -2.269378000000000117e+00 -6.477603124376735133e-01 -3.253499000000000141e+00
2.214105999999999952e+01 -2.269286000000000136e+00 -6.481402981837079968e-01 -3.253985000000000127e+00
2.242464800000000125e+01 -2.269197999999999826e+00 -6.480755959511855790e-01 -3.253798000000000190e+00
2.269719500000000068e+01 -2.269623999999999864e+00 -6.478134959614559873e-01 -3.253826000000000107e+00
2.297435600000000022e+01 -2.269635000000000069e+00 -6.479524444994567700e-01 -3.254048000000000052e+00
2.325421899999999908e+01 -2.269433999999999951e+00 -6.482281694760959612e-01 -3.254265999999999881e+00
2.353246599999999944e+01 -2.269321000000000144e+00 -6.483534272059943149e-01 -3.254342999999999986e+00
2.381196999999999875e+01 -2.269209000000000032e+00 -6.480344577056855737e-01 -3.253746000000000027e+00
2.409348599999999863e+01 -2.269290999999999947e+00 -6.480811249313807032e-01 -3.253899000000000097e+00
2.438558899999999952e+01 -2.269213999999999842e+00 -6.480486092621374761e-01 -3.253772999999999804e+00
2.467333700000000007e+01 -2.269623999999999864e+00 -6.475838458197767933e-01 -3.253477000000000174e+00
2.495900999999999925e+01 -2.269903999999999922e+00 -6.475201967263390923e-01 -3.253661000000000136e+00
2.524190899999999971e+01 -2.269813000000000081e+00 -6.477397104043270959e-01 -3.253903000000000212e+00
2.553374300000000119e+01 -2.269807000000000130e+00 -6.482050662374231331e-01 -3.254604000000000052e+00
2.582103199999999887e+01 -2.269795999999999925e+00 -6.482110559659679527e-01 -3.254602000000000217e+00
2.611820600000000070e+01 -2.269966000000000150e+00 -6.478129693919135734e-01 -3.254166999999999810e+00
2.640451499999999996e+01 -2.269918000000000102e+00 -6.478864916642711469e-01 -3.254230999999999874e+00
2.670166100000000142e+01 -2.269703999999999944e+00 -6.479510622544080167e-01 -3.254115000000000091e+00
2.699836499999999972e+01 -2.269607999999999848e+00 -6.482527207810102610e-01 -3.254477000000000064e+00
2.730638799999999833e+01 -2.269944000000000184e+00 -6.475051236731880211e-01 -3.253677000000000152e+00
